Madymo Validation 03.26.2021
Explico Engineering Co. DRD
--

Time (s), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Res. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - X-comp. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Y-comp. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Z-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Res. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - X-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Y-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Z-comp. acceleration (m/s**2)
2.593000E-01, 1.402771E+01, -1.357951E+01, 1.694369E-01, 3.513545E+00, 8.639227E+00, -4.562001E-01, 8.895124E-01, -8.581194E+00
2.594000E-01, 1.401044E+01, -1.357208E+01, 1.766637E-01, 3.472722E+00, 9.161478E+00, -3.987487E-01, 8.877167E-01, -9.109646E+00
2.595000E-01, 1.399174E+01, -1.356408E+01, 1.840276E-01, 3.427901E+00, 9.674880E+00, -3.366198E-01, 8.859067E-01, -9.628352E+00
2.596000E-01, 1.397172E+01, -1.355553E+01, 1.915343E-01, 3.379327E+00, 1.017092E+01, -2.685386E-01, 8.839918E-01, -1.012888E+01
2.597000E-01, 1.395037E+01, -1.354641E+01, 1.991897E-01, 3.326832E+00, 1.065709E+01, -1.969798E-01, 8.819564E-01, -1.061871E+01
2.598000E-01, 1.392709E+01, -1.353657E+01, 2.069995E-01, 3.268404E+00, 1.113420E+01, -1.236677E-01, 8.799862E-01, -1.109868E+01
2.599000E-01, 1.390174E+01, -1.352593E+01, 2.149690E-01, 3.203322E+00, 1.160114E+01, -5.033924E-02, 8.785800E-01, -1.156771E+01
2.600000E-01, 1.387754E+01, -1.351528E+01, 2.230994E-01, 3.142257E+00, 1.207344E+01, 1.964320E-02, 8.780714E-01, -1.204145E+01
2.601000E-01, 1.385768E+01, -1.350543E+01, 2.313920E-01, 3.095986E+00, 1.256603E+01, 8.399090E-02, 8.782163E-01, -1.253502E+01
2.602000E-01, 1.382617E+01, -1.349244E+01, 2.398657E-01, 3.009904E+00, 1.299783E+01, 1.519611E-01, 8.786257E-01, -1.296720E+01
2.603000E-01, 1.374725E+01, -1.346647E+01, 2.485570E-01, 2.753063E+00, 1.318520E+01, 2.453542E-01, 8.792336E-01, -1.315356E+01
2.604000E-01, 1.361714E+01, -1.342317E+01, 2.574772E-01, 2.275662E+00, 1.307546E+01, 3.717920E-01, 8.801517E-01, -1.304051E+01
2.605000E-01, 1.348082E+01, -1.337074E+01, 2.665915E-01, 1.698450E+00, 1.282791E+01, 5.087076E-01, 8.813406E-01, -1.278748E+01
2.606000E-01, 1.337189E+01, -1.331899E+01, 2.758516E-01, 1.155828E+00, 1.252816E+01, 6.288488E-01, 8.824855E-01, -1.248121E+01
2.607000E-01, 1.329062E+01, -1.327033E+01, 2.852165E-01, 6.764230E-01, 1.210446E+01, 7.234559E-01, 8.832818E-01, -1.205050E+01
2.608000E-01, 1.322925E+01, -1.322371E+01, 2.946682E-01, 2.440451E-01, 1.156591E+01, 7.965382E-01, 8.838190E-01, -1.150455E+01
2.609000E-01, 1.318312E+01, -1.317880E+01, 3.042256E-01, -1.459613E-01, 1.103543E+01, 8.537297E-01, 8.844220E-01, -1.096676E+01
2.610000E-01, 1.314866E+01, -1.313563E+01, 3.139110E-01, -4.938612E-01, 1.058362E+01, 8.983187E-01, 8.852289E-01, -1.050821E+01
2.611000E-01, 1.312267E+01, -1.309403E+01, 3.237191E-01, -8.037204E-01, 1.019491E+01, 9.316925E-01, 8.861490E-01, -1.011350E+01
2.612000E-01, 1.310265E+01, -1.305377E+01, 3.336355E-01, -1.080454E+00, 9.842034E+00, 9.550554E-01, 8.870642E-01, -9.755338E+00
2.613000E-01, 1.308675E+01, -1.301469E+01, 3.436546E-01, -1.327620E+00, 9.520637E+00, 9.701256E-01, 8.879092E-01, -9.429369E+00
2.614000E-01, 1.307353E+01, -1.297673E+01, 3.537740E-01, -1.548107E+00, 9.235020E+00, 9.788336E-01, 8.886233E-01, -9.139903E+00
2.615000E-01, 1.306195E+01, -1.293978E+01, 3.639900E-01, -1.744783E+00, 8.983642E+00, 9.829359E-01, 8.891151E-01, -8.885333E+00
2.616000E-01, 1.305123E+01, -1.290375E+01, 3.743025E-01, -1.920343E+00, 8.760749E+00, 9.838774E-01, 8.893227E-01, -8.659782E+00
2.617000E-01, 1.304082E+01, -1.286859E+01, 3.847131E-01, -2.077104E+00, 8.561348E+00, 9.827803E-01, 8.892767E-01, -8.458133E+00
2.618000E-01, 1.303031E+01, -1.283424E+01, 3.951989E-01, -2.216975E+00, 8.381971E+00, 9.806798E-01, 8.889961E-01, -8.276799E+00
2.619000E-01, 1.301942E+01, -1.280070E+01, 4.057002E-01, -2.341522E+00, 8.219934E+00, 9.787867E-01, 8.883500E-01, -8.112960E+00
2.620000E-01, 1.300797E+01, -1.276796E+01, 4.161744E-01, -2.452164E+00, 8.072998E+00, 9.783000E-01, 8.871411E-01, -7.964246E+00
2.621000E-01, 1.299582E+01, -1.273598E+01, 4.266429E-01, -2.550316E+00, 7.939347E+00, 9.800825E-01, 8.852526E-01, -7.828728E+00
2.622000E-01, 1.298290E+01, -1.270470E+01, 4.371454E-01, -2.637278E+00, 7.817553E+00, 9.846660E-01, 8.826425E-01, -7.704902E+00
2.623000E-01, 1.296917E+01, -1.267408E+01, 4.476910E-01, -2.714138E+00, 7.706398E+00, 9.924160E-01, 8.792791E-01, -7.591479E+00
2.624000E-01, 1.295462E+01, -1.264411E+01, 4.582713E-01, -2.781837E+00, 7.604801E+00, 1.003561E+00, 8.751284E-01, -7.487324E+00
2.625000E-01, 1.293927E+01, -1.261476E+01, 4.688820E-01, -2.841237E+00, 7.512623E+00, 1.017972E+00, 8.701662E-01, -7.392296E+00
2.626000E-01, 1.292315E+01, -1.258601E+01, 4.795223E-01, -2.893167E+00, 7.431164E+00, 1.035025E+00, 8.643824E-01, -7.307788E+00
2.627000E-01, 1.290634E+01, -1.255782E+01, 4.901914E-01, -2.938471E+00, 7.361100E+00, 1.054095E+00, 8.577741E-01, -7.234563E+00
2.628000E-01, 1.288891E+01, -1.253016E+01, 5.008878E-01, -2.977979E+00, 7.300681E+00, 1.074988E+00, 8.503422E-01, -7.170862E+00
2.629000E-01, 1.287095E+01, -1.250300E+01, 5.116104E-01, -3.012415E+00, 7.247608E+00, 1.097516E+00, 8.420983E-01, -7.114363E+00
2.630000E-01, 1.285252E+01, -1.247630E+01, 5.223578E-01, -3.042385E+00, 7.200987E+00, 1.121065E+00, 8.330648E-01, -7.064236E+00
2.631000E-01, 1.283368E+01, -1.245005E+01, 5.331293E-01, -3.068433E+00, 7.160632E+00, 1.144791E+00, 8.232661E-01, -7.020422E+00
2.632000E-01, 1.281451E+01, -1.242422E+01, 5.439236E-01, -3.091051E+00, 7.126133E+00, 1.167868E+00, 8.127273E-01, -6.982645E+00
2.633000E-01, 1.279510E+01, -1.239882E+01, 5.547399E-01, -3.110654E+00, 7.096856E+00, 1.189515E+00, 8.014755E-01, -6.950400E+00
2.634000E-01, 1.277550E+01, -1.237380E+01, 5.655773E-01, -3.127697E+00, 7.072125E+00, 1.209004E+00, 7.895438E-01, -6.923141E+00
2.635000E-01, 1.275560E+01, -1.234892E+01, 5.764363E-01, -3.142831E+00, 7.051280E+00, 1.225745E+00, 7.769900E-01, -6.900317E+00
2.636000E-01, 1.273541E+01, -1.232410E+01, 5.873159E-01, -3.156300E+00, 7.033648E+00, 1.239285E+00, 7.638797E-01, -6.881341E+00
2.637000E-01, 1.271581E+01, -1.230066E+01, 5.982080E-01, -3.166665E+00, 7.018434E+00, 1.249042E+00, 7.501478E-01, -6.865536E+00
2.638000E-01, 1.269852E+01, -1.228092E+01, 6.091008E-01, -3.171805E+00, 7.004794E+00, 1.254289E+00, 7.355986E-01, -6.852211E+00
2.639000E-01, 1.268433E+01, -1.226553E+01, 6.199918E-01, -3.172469E+00, 6.992716E+00, 1.255825E+00, 7.207021E-01, -6.841167E+00
2.640000E-01, 1.267228E+01, -1.225259E+01, 6.308842E-01, -3.172184E+00, 6.983468E+00, 1.257189E+00, 7.071216E-01, -6.832883E+00
2.641000E-01, 1.266118E+01, -1.224031E+01, 6.417795E-01, -3.173068E+00, 6.977516E+00, 1.260969E+00, 6.958944E-01, -6.827255E+00
2.642000E-01, 1.265071E+01, -1.222847E+01, 6.527175E-01, -3.174728E+00, 6.972886E+00, 1.265168E+00, 6.857734E-01, -6.822771E+00
2.643000E-01, 1.264087E+01, -1.221725E+01, 6.638037E-01, -3.176475E+00, 6.967226E+00, 1.266456E+00, 6.749216E-01, -6.817830E+00
2.644000E-01, 1.263142E+01, -1.220642E+01, 6.750818E-01, -3.178129E+00, 6.959826E+00, 1.264078E+00, 6.627949E-01, -6.811900E+00
2.645000E-01, 1.262202E+01, -1.219568E+01, 6.863191E-01, -3.179601E+00, 6.951013E+00, 1.258877E+00, 6.496168E-01, -6.805131E+00
2.646000E-01, 1.261246E+01, -1.218483E+01, 6.970743E-01, -3.180913E+00, 6.941299E+00, 1.251513E+00, 6.355339E-01, -6.797900E+00
2.647000E-01, 1.260270E+01, -1.217379E+01, 7.071347E-01, -3.182277E+00, 6.930640E+00, 1.242530E+00, 6.205884E-01, -6.790049E+00
2.648000E-01, 1.259287E+01, -1.216263E+01, 7.166943E-01, -3.183869E+00, 6.917124E+00, 1.232968E+00, 6.048412E-01, -6.779422E+00
2.649000E-01, 1.258306E+01, -1.215146E+01, 7.260040E-01, -3.185641E+00, 6.897902E+00, 1.224081E+00, 5.884004E-01, -6.762874E+00
2.650000E-01, 1.257326E+01, -1.214031E+01, 7.351166E-01, -3.187393E+00, 6.872840E+00, 1.216239E+00, 5.714691E-01, -6.740187E+00
2.651000E-01, 1.256345E+01, -1.212918E+01, 7.439954E-01, -3.188979E+00, 6.844940E+00, 1.208758E+00, 5.543830E-01, -6.714519E+00
2.652000E-01, 1.255363E+01, -1.211810E+01, 7.526290E-01, -3.190418E+00, 6.816710E+00, 1.201077E+00, 5.373836E-01, -6.688510E+00
2.653000E-01, 1.254385E+01, -1.210707E+01, 7.610247E-01, -3.191849E+00, 6.789231E+00, 1.193981E+00, 5.198784E-01, -6.663167E+00
2.654000E-01, 1.253418E+01, -1.209608E+01, 7.691856E-01, -3.193537E+00, 6.763836E+00, 1.189575E+00, 5.004165E-01, -6.639576E+00
2.655000E-01, 1.252472E+01, -1.208514E+01, 7.771077E-01, -3.195961E+00, 6.740203E+00, 1.189880E+00, 4.791519E-01, -6.617018E+00
2.656000E-01, 1.251558E+01, -1.207423E+01, 7.847874E-01, -3.199476E+00, 6.714472E+00, 1.195374E+00, 4.585185E-01, -6.591280E+00
2.657000E-01, 1.250668E+01, -1.206341E+01, 7.922226E-01, -3.203687E+00, 6.690691E+00, 1.196955E+00, 4.336994E-01, -6.568451E+00
2.658000E-01, 1.249829E+01, -1.205261E+01, 7.993740E-01, -3.209829E+00, 6.697489E+00, 1.160481E+00, 3.838472E-01, -6.585006E+00
2.659000E-01, 1.249247E+01, -1.204127E+01, 8.060847E-01, -3.227986E+00, 6.754534E+00, 1.053922E+00, 3.031701E-01, -6.664913E+00
2.660000E-01, 1.249283E+01, -1.202842E+01, 8.121431E-01, -3.275410E+00, 6.813657E+00, 9.046288E-01, 2.317149E-01, -6.749361E+00
2.661000E-01, 1.250105E+01, -1.201375E+01, 8.175838E-01, -3.358223E+00, 6.803515E+00, 7.680024E-01, 1.971098E-01, -6.757154E+00
2.662000E-01, 1.251525E+01, -1.199797E+01, 8.227727E-01, -3.464576E+00, 6.712280E+00, 6.624562E-01, 1.734468E-01, -6.677258E+00
2.663000E-01, 1.253233E+01, -1.198200E+01, 8.279986E-01, -3.578479E+00, 6.566244E+00, 5.841019E-01, 1.428756E-01, -6.538653E+00
2.664000E-01, 1.254965E+01, -1.196650E+01, 8.332117E-01, -3.688147E+00, 6.399687E+00, 5.231909E-01, 1.161819E-01, -6.377206E+00
2.665000E-01, 1.256552E+01, -1.195182E+01, 8.382582E-01, -3.787286E+00, 6.247991E+00, 4.625219E-01, 9.575014E-02, -6.230112E+00
2.666000E-01, 1.257967E+01, -1.193794E+01, 8.430964E-01, -3.875948E+00, 6.121885E+00, 3.957745E-01, 7.603682E-02, -6.108605E+00
2.667000E-01, 1.259239E+01, -1.192470E+01, 8.477683E-01, -3.956129E+00, 6.011937E+00, 3.281072E-01, 5.620753E-02, -6.002714E+00
2.668000E-01, 1.260347E+01, -1.191201E+01, 8.523415E-01, -4.028037E+00, 5.911661E+00, 2.637522E-01, 3.769908E-02, -5.905655E+00
2.669000E-01, 1.261324E+01, -1.189979E+01, 8.567788E-01, -4.093243E+00, 5.819477E+00, 2.041116E-01, 2.094938E-02, -5.815859E+00
2.670000E-01, 1.262390E+01, -1.188807E+01, 8.607482E-01, -4.158821E+00, 5.731263E+00, 1.491996E-01, 4.532472E-03, -5.729319E+00
2.671000E-01, 1.263800E+01, -1.187703E+01, 8.638226E-01, -4.231903E+00, 5.641929E+00, 9.876003E-02, -1.320650E-02, -5.641049E+00
2.672000E-01, 1.265509E+01, -1.186689E+01, 8.659575E-01, -4.310255E+00, 5.552341E+00, 5.343358E-02, -3.183308E-02, -5.551993E+00
2.673000E-01, 1.267241E+01, -1.185772E+01, 8.674737E-01, -4.385442E+00, 5.467560E+00, 1.515265E-02, -4.898535E-02, -5.467319E+00
2.674000E-01, 1.268821E+01, -1.184937E+01, 8.686246E-01, -4.452922E+00, 5.389646E+00, -1.361670E-02, -6.227980E-02, -5.389269E+00
2.675000E-01, 1.270249E+01, -1.184172E+01, 8.694541E-01, -4.513423E+00, 5.318762E+00, -3.228081E-02, -7.147106E-02, -5.318184E+00
2.676000E-01, 1.271568E+01, -1.183469E+01, 8.699483E-01, -4.568575E+00, 5.261764E+00, -4.403462E-02, -8.004446E-02, -5.260971E+00
2.677000E-01, 1.272800E+01, -1.182821E+01, 8.701201E-01, -4.619335E+00, 5.219130E+00, -5.270869E-02, -9.030511E-02, -5.218083E+00
2.678000E-01, 1.273956E+01, -1.182224E+01, 8.699958E-01, -4.666273E+00, 5.136191E+00, -5.685552E-02, -9.074034E-02, -5.135075E+00
2.679000E-01, 1.274991E+01, -1.181683E+01, 8.695985E-01, -4.708131E+00, 4.960285E+00, -5.446264E-02, -6.920896E-02, -4.959503E+00
2.680000E-01, 1.275810E+01, -1.181219E+01, 8.689485E-01, -4.741950E+00, 4.965736E+00, -6.739082E-02, -8.797500E-02, -4.964499E+00
2.681000E-01, 1.276604E+01, -1.180783E+01, 8.680599E-01, -4.774242E+00, 5.640007E+00, -1.324167E-01, -2.583056E-01, -5.632533E+00
2.682000E-01, 1.278075E+01, -1.180201E+01, 8.669360E-01, -4.827896E+00, 6.730524E+00, -2.318478E-01, -5.231635E-01, -6.706153E+00
2.683000E-01, 1.280656E+01, -1.179361E+01, 8.655866E-01, -4.916253E+00, 7.326478E+00, -3.013558E-01, -6.777839E-01, -7.288832E+00
2.684000E-01, 1.283824E+01, -1.178386E+01, 8.640440E-01, -5.021410E+00, 7.234093E+00, -3.281409E-01, -6.777601E-01, -7.194794E+00
2.685000E-01, 1.286830E+01, -1.177452E+01, 8.623474E-01, -5.119570E+00, 6.992554E+00, -3.505003E-01, -6.432600E-01, -6.954076E+00
2.686000E-01, 1.289498E+01, -1.176601E+01, 8.605207E-01, -5.205854E+00, 6.873526E+00, -3.866343E-01, -6.361622E-01, -6.833094E+00
2.687000E-01, 1.291960E+01, -1.175801E+01, 8.585747E-01, -5.284708E+00, 6.807526E+00, -4.297693E-01, -6.417848E-01, -6.763565E+00
2.688000E-01, 1.294271E+01, -1.175034E+01, 8.565200E-01, -5.358134E+00, 6.738010E+00, -4.731043E-01, -6.476678E-01, -6.690103E+00
2.689000E-01, 1.296423E+01, -1.174298E+01, 8.543687E-01, -5.426192E+00, 6.670495E+00, -5.148889E-01, -6.548027E-01, -6.618279E+00
2.690000E-01, 1.298417E+01, -1.173591E+01, 8.521334E-01, -5.489158E+00, 6.614442E+00, -5.564062E-01, -6.642614E-01, -6.557439E+00
2.691000E-01, 1.300268E+01, -1.172907E+01, 8.498260E-01, -5.547634E+00, 6.568712E+00, -5.993530E-01, -6.745539E-01, -6.506437E+00
2.692000E-01, 1.301990E+01, -1.172243E+01, 8.474574E-01, -5.602164E+00, 6.530739E+00, -6.439211E-01, -6.845824E-01, -6.462760E+00
2.693000E-01, 1.303593E+01, -1.171593E+01, 8.450371E-01, -5.653182E+00, 6.499972E+00, -6.892692E-01, -6.941994E-01, -6.425934E+00
2.694000E-01, 1.305090E+01, -1.170955E+01, 8.425730E-01, -5.701080E+00, 6.475759E+00, -7.345405E-01, -7.035095E-01, -6.395387E+00
2.695000E-01, 1.306487E+01, -1.170326E+01, 8.400758E-01, -5.746197E+00, 6.455800E+00, -7.790430E-01, -7.127745E-01, -6.368862E+00
2.696000E-01, 1.307791E+01, -1.169704E+01, 8.375626E-01, -5.788753E+00, 6.439677E+00, -8.224861E-01, -7.217813E-01, -6.346022E+00
2.697000E-01, 1.309008E+01, -1.169085E+01, 8.350359E-01, -5.828979E+00, 6.435494E+00, -8.655411E-01, -7.284699E-01, -6.335279E+00
2.698000E-01, 1.310157E+01, -1.168462E+01, 8.324476E-01, -5.867535E+00, 6.444901E+00, -9.083331E-01, -7.322685E-01, -6.338412E+00
2.699000E-01, 1.311261E+01, -1.167824E+01, 8.297278E-01, -5.905151E+00, 6.416177E+00, -9.459126E-01, -7.444134E-01, -6.302255E+00
2.700000E-01, 1.312259E+01, -1.167181E+01, 8.268710E-01, -5.940326E+00, 6.299638E+00, -9.737994E-01, -7.755717E-01, -6.175406E+00
2.701000E-01, 1.313013E+01, -1.166560E+01, 8.239400E-01, -5.969526E+00, 6.353082E+00, -1.017579E+00, -7.683066E-01, -6.223816E+00
2.702000E-01, 1.313786E+01, -1.165913E+01, 8.209852E-01, -5.999497E+00, 7.032657E+00, -1.120564E+00, -6.233143E-01, -6.914773E+00
2.703000E-01, 1.315529E+01, -1.165061E+01, 8.180096E-01, -6.054395E+00, 8.097871E+00, -1.256550E+00, -3.971066E-01, -7.989925E+00
2.704000E-01, 1.318788E+01, -1.163897E+01, 8.150015E-01, -6.147384E+00, 8.676018E+00, -1.343552E+00, -2.751501E-01, -8.566939E+00
2.705000E-01, 1.322773E+01, -1.162561E+01, 8.119618E-01, -6.257701E+00, 8.576916E+00, -1.368787E+00, -2.909072E-01, -8.461990E+00
2.706000E-01, 1.326420E+01, -1.161247E+01, 8.089029E-01, -6.358869E+00, 8.320490E+00, -1.383165E+00, -3.333932E-01, -8.197943E+00
2.707000E-01, 1.329489E+01, -1.160000E+01, 8.058381E-01, -6.445516E+00, 8.173666E+00, -1.409322E+00, -3.512067E-01, -8.043586E+00
2.708000E-01, 1.332168E+01, -1.158790E+01, 8.027761E-01, -6.522535E+00, 8.073838E+00, -1.438981E+00, -3.608527E-01, -7.936371E+00
2.709000E-01, 1.334536E+01, -1.157597E+01, 7.997224E-01, -6.592114E+00, 7.967481E+00, -1.466702E+00, -3.738230E-01, -7.822391E+00
2.710000E-01, 1.336584E+01, -1.156423E+01, 7.966816E-01, -6.654298E+00, 7.860980E+00, -1.493264E+00, -3.886861E-01, -7.708054E+00
2.711000E-01, 1.338317E+01, -1.155264E+01, 7.936580E-01, -6.709389E+00, 7.765238E+00, -1.519513E+00, -4.032991E-01, -7.604430E+00
2.712000E-01, 1.339759E+01, -1.154117E+01, 7.906555E-01, -6.758096E+00, 7.680199E+00, -1.545031E+00, -4.176633E-01, -7.511584E+00
2.713000E-01, 1.340935E+01, -1.152976E+01, 7.876780E-01, -6.801099E+00, 7.603475E+00, -1.569250E+00, -4.320852E-01, -7.427220E+00
2.714000E-01, 1.341866E+01, -1.151839E+01, 7.847285E-01, -6.838958E+00, 7.534291E+00, -1.591903E+00, -4.464673E-01, -7.350650E+00
2.715000E-01, 1.342570E+01, -1.150701E+01, 7.818102E-01, -6.872185E+00, 7.472422E+00, -1.612900E+00, -4.606044E-01, -7.281723E+00
2.716000E-01, 1.343068E+01, -1.149560E+01, 7.789267E-01, -6.901261E+00, 7.417388E+00, -1.632257E+00, -4.743752E-01, -7.219997E+00
2.717000E-01, 1.343376E+01, -1.148413E+01, 7.760789E-01, -6.926639E+00, 7.368543E+00, -1.650107E+00, -4.876948E-01, -7.164825E+00
2.718000E-01, 1.343512E+01, -1.147255E+01, 7.732618E-01, -6.948744E+00, 7.325223E+00, -1.666704E+00, -5.004707E-01, -7.115512E+00
2.719000E-01, 1.343490E+01, -1.146084E+01, 7.704792E-01, -6.967932E+00, 7.286768E+00, -1.682390E+00, -5.126231E-01, -7.071335E+00
2.720000E-01, 1.343321E+01, -1.144900E+01, 7.677733E-01, -6.984418E+00, 7.252526E+00, -1.697565E+00, -5.239890E-01, -7.031560E+00
2.721000E-01, 1.343012E+01, -1.143704E+01, 7.652070E-01, -6.998338E+00, 7.221850E+00, -1.712674E+00, -5.341896E-01, -6.995463E+00
2.722000E-01, 1.342575E+01, -1.142495E+01, 7.627958E-01, -7.009946E+00, 7.194051E+00, -1.728226E+00, -5.432345E-01, -6.962220E+00
2.723000E-01, 1.342022E+01, -1.141268E+01, 7.604956E-01, -7.019601E+00, 7.168429E+00, -1.744664E+00, -5.527178E-01, -6.930875E+00
2.724000E-01, 1.341363E+01, -1.140019E+01, 7.582644E-01, -7.027520E+00, 7.144489E+00, -1.762584E+00, -5.633762E-01, -6.900698E+00
2.725000E-01, 1.340596E+01, -1.138746E+01, 7.560917E-01, -7.033754E+00, 7.121866E+00, -1.784309E+00, -5.668476E-01, -6.871383E+00
2.726000E-01, 1.339734E+01, -1.137447E+01, 7.539875E-01, -7.038592E+00, 7.100102E+00, -1.812378E+00, -5.528958E-01, -6.842591E+00
2.727000E-01, 1.338808E+01, -1.136117E+01, 7.519709E-01, -7.042666E+00, 7.079450E+00, -1.835794E+00, -5.636621E-01, -6.814011E+00
2.728000E-01, 1.337781E+01, -1.134760E+01, 7.500125E-01, -7.045224E+00, 7.062842E+00, -1.840732E+00, -6.574338E-01, -6.786990E+00
2.729000E-01, 1.336527E+01, -1.133389E+01, 7.479957E-01, -7.043709E+00, 7.053078E+00, -1.853284E+00, -7.467073E-01, -6.764146E+00
2.730000E-01, 1.335069E+01, -1.132000E+01, 7.458738E-01, -7.038624E+00, 7.043094E+00, -1.904207E+00, -7.072939E-01, -6.743805E+00
2.731000E-01, 1.333617E+01, -1.130566E+01, 7.437712E-01, -7.034364E+00, 7.025281E+00, -1.964706E+00, -6.155884E-01, -6.716811E+00
2.732000E-01, 1.332232E+01, -1.129081E+01, 7.417921E-01, -7.032189E+00, 6.991485E+00, -1.999129E+00, -5.897003E-01, -6.673575E+00
2.733000E-01, 1.330772E+01, -1.127562E+01, 7.399007E-01, -7.029099E+00, 6.941864E+00, -2.016986E+00, -6.067937E-01, -6.614608E+00
2.734000E-01, 1.329139E+01, -1.126022E+01, 7.380398E-01, -7.023088E+00, 6.887027E+00, -2.035620E+00, -6.173226E-01, -6.550291E+00
2.735000E-01, 1.327339E+01, -1.124459E+01, 7.361999E-01, -7.014289E+00, 6.835761E+00, -2.056532E+00, -6.195690E-01, -6.489564E+00
2.736000E-01, 1.325398E+01, -1.122869E+01, 7.343859E-01, -7.003222E+00, 6.789517E+00, -2.075767E+00, -6.217746E-01, -6.434449E+00
2.737000E-01, 1.323330E+01, -1.121251E+01, 7.325955E-01, -6.990217E+00, 6.746850E+00, -2.090546E+00, -6.249238E-01, -6.384283E+00
2.738000E-01, 1.321149E+01, -1.119601E+01, 7.308228E-01, -6.975577E+00, 6.706767E+00, -2.101167E+00, -6.277581E-01, -6.338118E+00
2.739000E-01, 1.318869E+01, -1.117918E+01, 7.290623E-01, -6.959602E+00, 6.668505E+00, -2.110538E+00, -6.303567E-01, -6.294222E+00
2.740000E-01, 1.316498E+01, -1.116199E+01, 7.273097E-01, -6.942462E+00, 6.631560E+00, -2.121025E+00, -6.333300E-01, -6.251218E+00
2.741000E-01, 1.314038E+01, -1.114444E+01, 7.255605E-01, -6.924208E+00, 6.596118E+00, -2.132615E+00, -6.369988E-01, -6.209264E+00
2.742000E-01, 1.311492E+01, -1.112652E+01, 7.238103E-01, -6.904907E+00, 6.563204E+00, -2.144521E+00, -6.414444E-01, -6.169703E+00
2.743000E-01, 1.308866E+01, -1.110822E+01, 7.220548E-01, -6.884705E+00, 6.534026E+00, -2.156705E+00, -6.466303E-01, -6.133840E+00
2.744000E-01, 1.306170E+01, -1.108951E+01, 7.202901E-01, -6.863803E+00, 6.508491E+00, -2.169626E+00, -6.524635E-01, -6.101432E+00
2.745000E-01, 1.303411E+01, -1.107039E+01, 7.185120E-01, -6.842376E+00, 6.485014E+00, -2.183688E+00, -6.588294E-01, -6.070656E+00
2.746000E-01, 1.300593E+01, -1.105085E+01, 7.167168E-01, -6.820518E+00, 6.462179E+00, -2.199119E+00, -6.655927E-01, -6.039919E+00
2.747000E-01, 1.297718E+01, -1.103087E+01, 7.149004E-01, -6.798252E+00, 6.439581E+00, -2.215997E+00, -6.725990E-01, -6.008758E+00
2.748000E-01, 1.294785E+01, -1.101045E+01, 7.130590E-01, -6.775578E+00, 6.417174E+00, -2.234312E+00, -6.796771E-01, -5.977124E+00
2.749000E-01, 1.291794E+01, -1.098960E+01, 7.111888E-01, -6.752491E+00, 6.394793E+00, -2.253970E+00, -6.866458E-01, -5.944873E+00
2.750000E-01, 1.288743E+01, -1.096831E+01, 7.092859E-01, -6.728975E+00, 6.372234E+00, -2.274724E+00, -6.932996E-01, -5.911881E+00
2.751000E-01, 1.285632E+01, -1.094658E+01, 7.073466E-01, -6.705008E+00, 6.349335E+00, -2.296116E+00, -6.993357E-01, -5.878166E+00
2.752000E-01, 1.282459E+01, -1.092441E+01, 7.053669E-01, -6.680570E+00, 6.325943E+00, -2.317729E+00, -7.043708E-01, -5.843762E+00
2.753000E-01, 1.279224E+01, -1.090180E+01, 7.033427E-01, -6.655644E+00, 6.301939E+00, -2.339436E+00, -7.081517E-01, -5.808614E+00
2.754000E-01, 1.275926E+01, -1.087875E+01, 7.012697E-01, -6.630203E+00, 6.277378E+00, -2.360602E+00, -7.107680E-01, -5.773027E+00
2.755000E-01, 1.272563E+01, -1.085527E+01, 6.991437E-01, -6.604240E+00, 6.252461E+00, -2.379201E+00, -7.125701E-01, -5.738024E+00
2.756000E-01, 1.269141E+01, -1.083135E+01, 6.969610E-01, -6.577833E+00, 6.227140E+00, -2.393461E+00, -7.136881E-01, -5.704320E+00
2.757000E-01, 1.265665E+01, -1.080699E+01, 6.947187E-01, -6.551126E+00, 6.200998E+00, -2.404044E+00, -7.136992E-01, -5.671295E+00
2.758000E-01, 1.262141E+01, -1.078217E+01, 6.924136E-01, -6.524215E+00, 6.173759E+00, -2.412915E+00, -7.119915E-01, -5.637926E+00
2.759000E-01, 1.258569E+01, -1.075691E+01, 6.900421E-01, -6.497102E+00, 6.145597E+00, -2.421153E+00, -7.082453E-01, -5.603996E+00
2.760000E-01, 1.254948E+01, -1.073121E+01, 6.876001E-01, -6.469761E+00, 6.116914E+00, -2.428870E+00, -7.024304E-01, -5.569903E+00
